amount,amount_log,hour,day_of_week,user_account_age_days,card_age_days,txn_count_7d,txn_count_30d,avg_amount_30d,std_amount_30d,amount_to_avg_ratio,failed_auths_24h,is_new_device,is_international,distance_km,ip_risk_score,email_risk_score,merchant_risk_category,time_since_last_txn_hrs,device_os_encoded,browser_encoded,feature_noise_1,feature_noise_2,feature_noise_3,feature_noise_4
10.8773,2.4746,15,2,1533,1183,4,8,97.0318,21.7653,0.111,0,0,1,31.5987,0.5299,0.2114,1,105.5505,2,4,0.3215,0.1219,82.0,0.7722
257.907,5.5565,21,1,2079,967,15,65,34.1216,37.8883,7.3433,0,0,0,22.5426,0.0331,0.3035,0,26.2556,3,7,1.1361,0.2122,78.0,0.2229
185.2263,5.227,22,4,463,460,18,87,20.9305,85.0447,8.4461,2,1,1,38.6544,0.1323,0.198,0,5.4681,0,2,0.517,0.8487,7.0,0.5228
137.5601,4.9313,12,0,373,1037,14,36,30.3202,26.2928,4.3921,0,1,1,10.9134,0.0839,0.2221,1,50.3244,0,0,1.3046,0.3501,56.0,0.4378
1.8369,1.0427,22,4,1868,1762,7,83,40.2068,6.5379,0.0446,2,0,1,27.9635,0.2423,0.3129,0,32.1272,3,5,1.0651,0.4062,37.0,0.5481
6.9481,2.0729,19,3,1208,77,3,47,55.1857,10.2415,0.1237,0,1,0,185.8462,0.2211,0.1741,2,83.8583,4,3,0.233,-0.2555,24.0,0.2536
257.0693,5.5532,13,3,12,41,6,4,209.8532,150.6169,1.2192,0,0,0,163.4181,0.2475,0.6829,4,4.2045,0,0,-1.8503,-0.6143,98.0,0.893
63.4864,4.1665,11,5,1637,1623,5,38,18.1557,16.9657,3.3142,0,0,0,52.9742,0.378,0.1742,4,16.6007,0,6,1.1419,-0.5324,55.0,0.7923
11.7312,2.5441,22,5,2932,81,23,50,62.3936,3.7318,0.1851,0,0,1,101.7976,0.3645,0.0733,0,17.5837,1,1,0.2386,-1.8348,92.0,0.264
17.2626,2.9049,10,1,852,1554,1,40,136.2416,18.3325,0.1258,1,0,1,189.7739,0.0088,0.3555,0,70.9293,1,6,-0.571,-1.7675,90.0,0.0359
10.9883,2.4839,21,3,2095,214,7,24,295.9607,50.9548,0.037,0,0,0,1.52,0.0192,0.0507,2,23.7502,2,5,-0.0835,0.9512,80.0,0.165
104.0554,4.6545,8,1,439,927,5,85,189.109,8.7698,0.5473,0,0,0,71.014,0.6036,0.4483,1,3.9641,1,2,0.4239,0.252,2.0,0.4165
3.8875,1.5867,18,3,567,1702,21,74,9.0982,31.982,0.385,0,0,1,5.2627,0.1534,0.0731,1,121.3323,4,5,-0.2349,1.5021,38.0,0.5352
21.2554,3.1026,11,0,2598,893,1,59,33.5739,1.2161,0.6148,0,0,0,7.963,0.6073,0.2739,0,8.5794,0,6,-0.342,-2.1662,3.0,0.0615
716.0278,6.5751,18,1,3069,1114,21,22,13.0715,2.6545,50.885,0,0,0,63.0178,0.7401,0.2606,1,16.037,0,4,0.1376,-1.5465,9.0,0.6108
19.2295,3.0071,9,5,319,504,12,58,20.5434,15.7739,0.8926,0,1,1,8.1315,0.0632,0.2625,1,9.3936,0,0,-0.8381,-0.4154,71.0,0.7368
8.3515,2.2355,17,0,3123,1019,8,13,60.6684,127.4298,0.1354,0,0,0,28.0034,0.1301,0.8278,1,5.611,0,0,0.1023,1.4195,89.0,0.4447
6.8665,2.0626,17,3,1747,794,18,31,4.697,13.1441,1.2053,0,0,0,27.4866,0.0735,0.1366,0,68.381,0,2,-0.6659,1.2676,84.0,0.5058
196.3034,5.2847,12,0,1209,1126,24,66,334.2548,6.7039,0.5855,1,0,1,115.0939,0.3645,0.5707,1,109.5382,0,4,-1.0424,1.9107,42.0,0.51
9.414,2.3432,8,5,1674,1585,17,38,13.0351,47.5612,0.6707,2,0,0,127.1392,0.5332,0.1077,3,15.4985,2,5,-0.8886,0.0976,45.0,0.047
95.7968,4.5726,12,4,140,1790,20,79,20.7893,29.6452,4.3965,0,0,1,16.2849,0.0393,0.3228,1,39.0455,0,7,0.4661,-0.7611,85.0,0.8292
2.7527,1.3225,19,5,2085,29,12,16,42.5504,21.61,0.0632,0,0,0,151.2796,0.108,0.1315,0,21.128,3,2,-1.3148,0.934,30.0,0.2774
302.6889,5.716,20,2,60,1708,8,22,17.9804,13.072,15.9475,0,0,0,55.7272,0.4272,0.2443,3,24.1377,2,4,0.0664,0.5952,78.0,0.4851
8.3995,2.2407,9,6,1355,1072,12,38,8.5252,69.2698,0.8818,0,0,0,16.09,0.1083,0.4108,0,12.2584,1,2,-1.3016,-0.4095,1.0,0.6587
5.5883,1.8853,10,1,1547,997,17,46,12.0594,5.8759,0.4279,1,0,0,26.5411,0.2587,0.0955,3,1.4353,4,3,0.0126,0.8509,72.0,0.3223
27.5301,3.351,11,4,3183,827,16,41,50.2001,47.5801,0.5377,0,0,0,32.891,0.1773,0.5035,1,18.9571,3,5,-0.43,-2.2314,22.0,0.4963
68.0583,4.235,16,2,2415,697,1,18,281.3572,88.8582,0.241,0,1,0,41.8934,0.5227,0.2105,2,33.067,0,2,-1.0544,-0.3305,53.0,0.7113
34.8183,3.5785,17,3,104,1486,9,15,56.0831,4.1632,0.61,0,0,0,23.8013,0.3791,0.2981,2,67.1129,4,5,-0.0732,0.5767,18.0,0.7833
146.1369,4.9914,11,3,2571,407,5,49,173.1445,3.5982,0.8392,0,0,0,36.5198,0.4899,0.2288,3,14.9655,4,4,-0.3339,1.4394,38.0,0.2608
5.2739,1.8364,17,0,722,868,2,53,176.9087,9.3118,0.0296,0,0,1,55.2739,0.0615,0.0997,0,14.9021,2,0,0.2257,0.2441,33.0,0.084
17.0525,2.8933,15,3,2794,1361,14,55,9.7423,87.4489,1.5874,0,0,1,11.71,0.1118,0.0285,0,44.3376,2,0,1.7425,0.0585,75.0,0.219
1.3784,0.8664,10,4,1827,1926,19,38,75.6845,15.4907,0.018,0,0,0,14.996,0.1693,0.2349,0,10.4135,2,7,0.2454,0.2415,93.0,0.3259
13.7928,2.6941,12,3,557,169,4,42,12.3814,8.0214,1.0307,0,0,0,40.2204,0.3481,0.2124,0,10.1096,0,5,-1.7786,-0.4198,74.0,0.3394
19.4547,3.0182,12,6,300,18,11,11,9.2733,2.2928,1.8937,0,1,1,55.5525,0.526,0.2744,0,17.2689,2,2,-0.4695,0.8882,30.0,0.6822
4.8661,1.7692,12,2,1495,1764,14,49,85.6668,27.6186,0.0561,0,0,0,182.1042,0.2678,0.0331,0,0.9689,0,1,-1.0127,0.0191,55.0,0.378
112.1706,4.7289,16,2,2161,1234,14,4,10.877,77.8572,9.4444,0,0,1,12.0813,0.4001,0.0644,1,21.6602,1,7,-0.2268,-0.0498,85.0,0.9838
61.2727,4.1315,14,5,3077,819,24,60,96.3498,21.7518,0.6294,0,0,0,79.198,0.1592,0.0116,1,8.8868,4,5,-1.8656,-0.3288,64.0,0.2227
22.546,3.159,12,3,48,1785,13,58,70.0889,5.2172,0.3172,0,1,0,111.0345,0.4922,0.1849,2,54.0087,4,7,-1.3407,0.105,18.0,0.5239
34.0482,3.5567,14,6,1135,816,6,72,98.654,36.9929,0.3417,0,0,0,4.6161,0.0357,0.2862,1,27.022,0,4,-0.2843,0.2653,72.0,0.0303
39.2829,3.6959,10,2,1752,766,22,80,104.0311,90.1273,0.374,0,1,0,12.1075,0.2412,0.1589,1,11.9519,1,1,-0.4781,1.2182,87.0,0.6143
116.5844,4.7672,11,0,2252,105,20,40,13.6557,20.8343,7.9549,0,0,0,46.0683,0.4798,0.1176,1,84.5453,0,6,-0.9454,1.3023,40.0,0.0748
351.2225,5.8643,11,2,1285,968,6,78,266.8728,13.9253,1.3112,0,0,0,173.4572,0.3948,0.3939,1,34.2369,0,5,-0.5192,0.6343,16.0,0.1129
10.8472,2.4721,13,0,1456,344,4,14,21.4619,15.6108,0.4829,0,0,0,25.2905,0.0271,0.579,1,6.3139,0,3,-2.8411,-1.2511,42.0,0.9871
3.6356,1.5338,11,6,207,247,24,34,57.9382,8.5584,0.0617,0,0,0,14.0995,0.1114,0.3819,4,7.2451,3,2,-1.4895,0.0477,79.0,0.8218
4.6597,1.7334,19,5,704,1667,22,19,36.7507,26.21,0.1234,0,0,1,6.923,0.2435,0.3957,1,81.3802,0,6,0.0485,0.9111,50.0,0.4148
161.5192,5.0908,12,3,3198,831,22,68,42.0055,0.3554,3.7558,0,0,1,69.0397,0.3586,0.2188,0,111.0845,4,6,1.3496,0.9753,71.0,0.2946
8.7501,2.2773,9,5,399,1501,22,77,36.439,1.5642,0.2337,0,0,0,36.464,0.3188,0.316,1,3.3049,1,6,0.3741,-1.083,2.0,0.6778
21.0313,3.0925,18,6,429,1824,16,4,36.6737,47.7735,0.5582,0,0,0,14.0448,0.1685,0.6599,1,27.9368,0,5,0.8302,-0.273,36.0,0.7785
65.9594,4.2041,11,1,346,125,13,4,13.3788,52.033,4.5873,0,1,0,18.3114,0.1956,0.0914,3,2.1041,0,6,0.2024,1.1722,63.0,0.6941
247.2851,5.5146,22,1,3371,118,3,5,15.8315,12.3852,14.6918,1,1,0,266.2917,0.5157,0.5198,1,610.2861,2,7,-2.0089,-1.7374,63.0,0.7549
3.748,1.5577,17,4,822,1822,5,87,96.3143,15.4597,0.0385,0,0,1,59.016,0.0607,0.2932,2,15.2638,2,1,3.0114,-0.2951,85.0,0.3099
7.5578,2.1468,18,6,1725,437,19,84,10.6075,18.2377,0.6511,0,0,0,26.6879,0.4002,0.0811,1,4.6183,1,2,2.0844,-0.1585,52.0,0.7979
58.6537,4.0886,21,5,2609,1611,23,24,146.5438,39.5394,0.3975,0,0,1,70.1116,0.2376,0.0194,0,198.9161,4,1,0.4196,-2.3371,76.0,0.3012
100.0,4.6151,7,5,1743,70,2,31,29.2498,18.8638,3.3058,1,1,0,3946.4125,0.2119,0.4107,3,56.9689,1,3,0.825,-0.6391,72.0,0.4716
6.7386,2.0462,19,0,3067,375,5,13,94.6419,8.1799,0.0705,0,0,0,30.6666,0.3273,0.0493,0,46.3457,2,5,0.2853,0.9957,92.0,0.4097
18.2536,2.9577,15,1,1339,407,68,229,57.9435,4.0687,0.3097,0,1,1,146.5405,0.5587,0.4141,3,0.7133,2,6,1.7616,0.8911,39.0,0.8569
28.5371,3.3856,19,5,440,1356,6,66,31.9647,33.2816,0.8657,0,0,0,25.4137,0.4067,0.0027,0,12.9758,2,1,0.6404,0.2527,19.0,0.3521
12.9497,2.6355,19,1,779,108,17,65,14.3302,29.1612,0.8447,0,0,0,52.531,0.1886,0.4637,2,71.2233,4,0,1.4092,0.6011,36.0,0.5101
28.1712,3.3732,13,1,1991,1418,12,37,82.701,5.6101,0.3366,0,1,0,28.1754,0.1677,0.517,0,84.8045,3,2,-0.1486,1.7015,31.0,0.2542
25.7874,3.2879,10,6,2697,286,11,55,26.9468,3.9927,0.9227,0,0,0,41.8401,0.3426,0.1824,1,32.5631,4,5,0.252,0.8582,90.0,0.3628
22.852,3.1719,11,3,615,1866,5,29,4.0297,20.8757,4.5434,0,0,0,11.2954,0.2364,0.0743,0,6.0608,2,6,-0.9022,0.3598,0.0,0.4887
24.6159,3.2432,15,0,1646,67,5,47,202.6632,55.7145,0.1209,0,0,0,59.9394,0.2023,0.1291,0,16.2367,2,2,-0.0218,0.7133,6.0,0.6439
146.5808,4.9944,4,6,1595,242,10,31,244.8852,71.7424,0.5961,0,1,1,1031.1112,0.3816,0.4314,3,20.7865,4,0,0.1917,-0.737,80.0,0.6492
12.6434,2.6133,8,2,835,935,15,35,321.8625,2.4719,0.0392,0,0,0,31.1822,0.3862,0.1708,1,7.7407,0,4,-0.3704,-0.2866,84.0,0.5195
23.5998,3.2027,8,3,23,1025,24,54,3.2335,61.0106,5.5745,1,0,0,135.6699,0.171,0.0769,1,2.8505,1,7,-1.2073,0.8743,45.0,0.4013
8.3126,2.2314,12,3,38,1875,4,37,69.2221,8.6317,0.1184,0,0,1,41.4894,0.155,0.1757,0,20.6297,4,6,-1.4969,-0.6147,20.0,0.9517
14.7861,2.7591,19,1,2243,1243,8,48,131.314,26.976,0.1117,0,0,1,318.3966,0.5788,0.0498,0,13.6208,4,1,0.4219,1.6656,33.0,0.8756
8.3923,2.2399,17,4,1810,387,1,7,22.509,16.2497,0.357,0,1,1,1.3906,0.2442,0.1284,4,22.2681,4,0,-1.1237,1.3771,87.0,0.1852
116.641,4.7676,11,4,974,948,12,74,2.1806,16.9629,36.6727,0,0,0,21.711,0.2731,0.1623,3,6.8521,2,1,-0.5039,0.3083,44.0,0.9302
92.6516,4.5396,9,2,773,1240,12,23,201.4856,46.3589,0.4576,0,1,1,8.0891,0.2012,0.4666,2,0.8757,3,1,-0.1639,1.2073,11.0,0.9971
17.5682,2.9214,9,5,3285,1057,16,4,70.5979,0.9286,0.2454,1,0,0,4.9927,0.1483,0.0628,4,31.2395,3,6,-0.4093,-0.8436,15.0,0.144
11.428,2.52,22,2,817,32,8,33,22.1564,33.6923,0.4935,0,0,1,14.8837,0.3494,0.2382,1,40.0458,3,7,0.9246,-2.5544,14.0,0.6613
96.2774,4.5776,11,2,1142,1327,20,44,12.427,22.7494,7.1704,0,1,0,136.2499,0.4943,0.1726,2,2.4416,1,6,0.2325,-1.6681,86.0,0.6959
6.5944,2.0274,10,5,1071,345,14,70,191.6631,6.0163,0.0342,0,0,0,32.3774,0.0915,0.7206,1,8.2082,2,6,1.1209,-0.7798,7.0,0.7622
30.9323,3.4636,8,5,1010,63,2,36,14.4998,11.3215,1.9957,0,1,0,19.574,0.009,0.1529,3,4.8946,1,2,-0.5848,0.5909,0.0,0.5533
38.3455,3.6724,12,4,657,1561,6,76,47.255,9.9352,0.7946,0,0,0,103.0608,0.1975,0.3277,1,5.8403,4,4,0.9217,0.9367,80.0,0.0526
389.303,5.9669,19,1,35,42,4,9,244.3614,161.647,1.5867,1,1,0,149.6533,0.2862,0.3835,2,18.6529,0,7,-1.3999,-0.822,3.0,0.389
21.9051,3.1314,16,6,3460,1722,10,70,21.2765,34.2842,0.9833,3,0,0,27.3365,0.0789,0.3749,4,13.8844,0,3,-0.3716,0.2918,24.0,0.0539
25.1672,3.2645,11,0,1351,1872,6,2,30.1405,18.9591,0.8082,0,1,0,55.8199,0.2581,0.4071,1,70.233,1,2,-1.1318,-2.5005,11.0,0.9235
130.7619,4.881,18,4,2019,24,4,64,13.8517,67.4392,8.8045,0,0,0,108.0811,0.0448,0.1276,0,41.6608,0,4,-0.2018,0.2911,2.0,0.5234
156.7282,5.0609,21,2,3220,1689,8,57,13.6726,29.0949,10.6817,1,0,0,51.2823,0.0417,0.0194,0,1.3476,3,4,0.0907,-0.4271,33.0,0.7761
23.5116,3.1991,23,0,2655,58,10,6,46.8486,24.8799,0.4914,0,0,1,41.3389,0.1607,0.076,2,13.1544,2,3,0.58,-0.6186,96.0,0.686
53.5238,3.9986,13,2,2673,1761,22,50,3.2305,24.2921,12.6518,0,1,0,19.8971,0.0115,0.4683,2,19.7139,4,0,0.3873,0.1027,59.0,0.0589
24.1183,3.2236,17,0,1398,317,9,57,168.797,18.7752,0.142,1,0,1,45.3842,0.2946,0.1828,1,3.1001,4,6,0.7982,-0.5645,65.0,0.0281
12.3365,2.5905,18,0,2364,1902,9,24,23.9074,34.1941,0.4953,0,0,0,29.7671,0.3266,0.0732,0,1.9584,4,7,-0.9635,-1.1291,85.0,0.982
136.8404,4.9261,12,1,3562,1060,1,64,8.0608,102.4932,15.1025,0,0,0,148.6447,0.5056,0.1137,0,13.6406,0,3,0.2747,-0.1973,48.0,0.0435
8.3968,2.2404,21,0,3347,1524,21,62,4.3955,76.3101,1.5563,0,0,0,31.4993,0.1805,0.1722,0,7.2282,3,3,0.6203,1.0714,77.0,0.0997
165.9337,5.1176,23,5,1366,266,13,25,72.5605,25.9886,2.2557,0,0,0,1.3359,0.1412,0.2567,3,17.8038,2,2,0.2271,-0.9673,19.0,0.4784
13.3534,2.664,11,0,1955,1631,15,22,31.7986,68.0105,0.4071,0,0,1,103.1487,0.2125,0.1272,1,67.9548,4,6,0.3882,0.3379,87.0,0.9827
105.8315,4.6713,11,0,770,1470,19,9,49.926,17.5532,2.0781,0,1,1,105.1212,0.5767,0.1495,2,26.368,3,5,-0.3235,0.8749,77.0,0.8617
11.2079,2.5021,15,5,1671,1936,18,5,142.5039,36.0103,0.0781,0,0,1,23.3123,0.1872,0.1372,0,23.07,0,6,0.963,-1.7303,98.0,0.2936
26.2236,3.3041,14,2,3397,902,21,64,13.5942,141.3597,1.7968,0,1,0,6.5842,0.1044,0.2575,1,24.7858,4,2,-0.8923,0.1613,94.0,0.7381
664.5463,6.5006,3,0,3455,669,17,2,23.0248,22.2751,27.6609,0,0,0,64.1574,0.3339,0.3663,2,2.717,3,2,0.3888,0.787,86.0,0.0676
8.3668,2.2372,12,0,1058,1160,6,2,68.3125,37.1864,0.1207,0,0,0,40.788,0.1461,0.3195,1,22.1448,2,5,-0.5302,-0.9855,34.0,0.5782
12.1492,2.5764,13,6,51,363,7,40,251.8896,3.4212,0.048,0,1,0,19.3782,0.0866,0.2619,4,28.0538,0,3,-0.3464,0.302,1.0,0.2006
10.8463,2.472,17,4,2957,83,14,86,195.4386,25.0218,0.0552,0,0,0,16.5007,0.1354,0.3422,0,12.0462,3,2,1.1184,-0.9603,90.0,0.2251
5.6655,1.8969,17,0,3529,1116,6,86,250.5631,21.9214,0.0225,0,0,0,61.6096,0.5566,0.688,0,19.526,2,3,-2.1133,-0.1942,77.0,0.5099
66.3172,4.2094,13,2,1672,916,9,23,92.4219,1.4127,0.7099,0,1,0,57.9983,0.6071,0.145,2,3.642,2,3,-0.5758,1.0662,78.0,0.5115
30.9845,3.4653,23,0,3171,872,4,50,19.6647,30.9014,1.4994,0,0,1,0.7241,0.6172,0.1736,0,77.4228,3,6,-0.3907,-0.0244,90.0,0.9522
86.6579,4.4734,19,2,1046,41,20,3,15.6478,12.6366,5.2054,0,0,1,127.2944,0.3543,0.2047,2,9.3576,1,7,-0.306,0.3764,29.0,0.688
32.4487,3.51,14,3,1072,282,23,48,8.0243,36.6429,3.5957,0,1,1,5.1701,0.2392,0.2476,1,24.9223,2,3,0.727,-0.8045,5.0,0.8523
56.9962,4.0604,21,2,3344,1616,6,43,34.9394,24.5984,1.5859,0,0,0,60.9876,0.1539,0.1589,4,1.6821,2,2,-1.0135,0.1285,13.0,0.1424
15.1273,2.7805,18,3,1341,1035,16,81,105.6316,47.7758,0.1419,0,0,1,57.4095,0.5113,0.1622,3,55.9039,4,7,-0.8003,0.4756,32.0,0.1133
62.1326,4.1452,9,4,424,374,14,31,23.9873,34.1189,2.4866,0,1,0,38.9545,0.352,0.2593,2,10.7013,0,3,-1.455,-0.0532,49.0,0.9223
271.1842,5.6065,10,2,3146,784,21,70,26.994,17.0859,9.6872,0,1,0,77.3586,0.1712,0.3707,3,23.109,2,4,-0.1082,0.1969,75.0,0.5432
17.817,2.9348,9,5,1988,384,8,84,50.6275,31.7948,0.3451,1,1,1,59.7575,0.2825,0.2224,2,3.085,4,5,1.3312,0.6659,36.0,0.5811
67.2129,4.2226,11,1,1614,1095,19,60,104.3081,20.5005,0.6383,1,1,0,56.7319,0.0452,0.0481,0,0.4891,1,3,0.4108,-1.6889,48.0,0.1673
122.9516,4.8199,8,4,1188,1478,6,67,38.9605,11.364,3.0768,0,1,0,38.8729,0.5286,0.2767,0,24.5772,4,7,-2.4526,0.7113,44.0,0.2666
325.3488,5.788,11,6,2296,40,17,36,26.4598,0.1762,11.8482,0,0,0,48.4676,0.2697,0.4496,0,0.6286,3,7,2.2441,-0.0938,2.0,0.3297
57.1796,4.0635,9,4,514,799,21,10,273.3491,138.8121,0.2084,0,1,0,27.7175,0.1072,0.1092,0,40.9436,3,3,-0.0137,1.6512,65.0,0.4868
6.9243,2.0699,0,1,405,228,130,115,37.625,1.6575,0.1793,1,0,1,26.1576,0.617,0.2815,4,1.3405,4,3,-0.4141,-0.3848,55.0,0.0151
136.6584,4.9248,14,2,5,40,2,3,190.5934,29.4009,0.7133,0,0,1,115.1876,0.1866,0.4211,4,0.1387,2,5,2.3273,1.1284,58.0,0.4436
2.2423,1.1763,10,2,779,1739,15,2,27.8652,42.2374,0.0777,2,1,0,54.4635,0.2843,0.1654,0,30.7907,3,5,1.1428,2.1266,74.0,0.8694
31.7032,3.4875,8,4,658,1030,23,67,22.7773,46.4389,1.3333,1,1,0,112.9553,0.1886,0.1248,3,26.5622,3,6,-0.2121,1.5395,49.0,0.5643
36.271,3.6182,15,1,3104,278,15,43,222.789,15.6606,0.1621,0,0,0,16.2541,0.5518,0.5059,0,35.5679,0,5,-1.049,-1.0717,47.0,0.2793
11.9886,2.5641,18,1,133,1162,17,36,33.4472,38.2728,0.348,0,0,0,1.4599,0.7703,0.0807,0,12.8834,1,0,-0.5321,0.3846,10.0,0.9804
976.1495,6.8846,9,1,2488,131,5,80,19.2118,0.0106,48.296,1,0,1,28.1724,0.3307,0.2352,3,2.6941,1,6,-1.2535,1.0667,59.0,0.4427
14.0857,2.7137,9,0,2246,690,21,37,57.3306,5.2346,0.2415,1,0,0,31.146,0.5755,0.6423,3,126.8752,0,5,-0.1831,-1.8807,90.0,0.4255
607.6203,6.4112,16,1,122,1832,13,2,27.2119,1.1829,21.5378,1,0,0,24.2823,0.0764,0.1086,0,17.2947,0,7,0.2697,-0.1052,17.0,0.7077
59.2841,4.0991,8,5,241,1401,20,31,3.0682,9.833,14.5726,0,0,1,78.0565,0.0885,0.7184,1,6.8244,3,0,-0.6638,-0.1452,49.0,0.5837
25.5081,3.2775,22,1,1893,939,13,36,61.0112,42.9059,0.4113,0,0,0,138.9231,0.4957,0.1457,1,43.7146,1,6,-0.6091,-0.7341,78.0,0.3968
249.3523,5.5229,14,6,2291,1627,4,53,37.3918,78.5501,6.4949,3,0,0,35.7689,0.1235,0.6029,1,1.8248,4,3,-0.496,-0.4436,18.0,0.8188
50.0,3.9318,22,2,3029,76,7,19,10.5773,2.4217,4.3188,2,1,0,530.7596,0.3496,0.7124,3,466.5886,4,0,-0.486,0.1544,9.0,0.9858
136.2982,4.9222,12,6,109,1402,12,57,29.4125,22.331,4.4816,0,0,0,74.4237,0.2292,0.1667,0,22.8726,1,2,1.3291,-1.0591,26.0,0.9961
15.528,2.8051,23,6,465,865,8,50,19.4965,10.6851,0.7576,2,0,0,43.871,0.1338,0.621,3,25.4974,0,2,-0.2621,0.3389,47.0,0.5119
8.1716,2.2161,20,0,3367,334,8,21,15.6208,2.0002,0.4916,0,0,0,46.6387,0.0081,0.4893,1,36.3619,0,3,1.1161,0.3284,36.0,0.6455
173.2291,5.1604,22,3,1351,206,4,15,25.1722,10.5363,6.6188,0,0,1,68.8672,0.2555,0.1737,0,29.3118,0,3,-0.1815,-0.0417,74.0,0.2624
66.0501,4.2054,9,3,419,501,22,56,38.0373,25.7574,1.692,0,1,0,6.3617,0.1118,0.0649,0,34.4626,4,1,-1.6314,0.6122,70.0,0.834
6.7426,2.0467,9,0,2044,810,19,68,28.8289,25.2096,0.226,0,0,0,30.5811,0.3193,0.1462,0,62.2273,2,2,1.8026,-1.1654,99.0,0.7388
9.0995,2.3125,8,6,1095,1694,17,79,41.5196,19.4078,0.214,2,0,0,18.586,0.1373,0.2814,1,1.5388,3,7,0.3653,-2.1908,57.0,0.8034
5.5314,1.8766,13,2,3461,1248,24,69,36.8196,48.1332,0.1463,0,1,0,8.3954,0.4029,0.7312,0,26.8904,4,0,0.0767,-0.2736,84.0,0.0382
228.6462,5.4365,13,2,1039,1756,24,57,12.7819,8.9186,16.5904,0,0,0,56.0372,0.2859,0.549,2,28.8922,2,7,-1.5553,0.98,67.0,0.4633
153.5653,5.0406,8,5,1346,182,2,19,304.6416,70.9227,0.5024,1,1,1,3927.9402,0.879,0.4972,1,56.1053,0,3,-0.6199,0.0328,43.0,0.5295
12.6747,2.6155,19,5,365,177,81,225,106.5381,5.9676,0.1179,0,0,1,52.2375,0.3541,0.2721,1,1.2248,4,4,-1.3971,-0.524,42.0,0.8299
115.3997,4.757,15,6,130,740,10,66,17.9596,9.4945,6.0866,0,1,0,74.6509,0.497,0.1356,1,67.9395,2,0,-1.9154,0.5823,29.0,0.148
232.0075,5.4511,22,6,717,915,5,57,67.8474,14.859,3.3699,0,1,0,4.3526,0.2072,0.5323,0,38.2684,1,0,0.0537,-0.4402,51.0,0.8576
57.0625,4.0615,15,0,1224,1175,1,62,49.737,10.8273,1.1247,1,0,0,27.7971,0.1964,0.3321,0,8.2025,0,5,0.9791,2.0552,82.0,0.422
5.0974,1.8079,12,3,1833,1358,13,10,5.7731,23.5878,0.7526,0,0,0,64.608,0.3875,0.3693,2,0.621,0,7,-0.199,-0.0227,51.0,0.7681
37.9009,3.661,9,2,48,826,8,85,15.7422,9.0186,2.2638,0,0,0,54.446,0.1286,0.0877,0,6.1381,2,4,-0.205,0.3734,4.0,0.8484
112.7108,4.7337,16,1,1633,209,11,14,144.7663,9.6313,0.7732,0,0,0,23.3143,0.6669,0.3451,0,6.9183,0,7,-0.8797,-0.4188,6.0,0.7227
181.2335,5.2053,14,6,1912,283,9,27,101.2325,1.811,1.7728,0,0,1,61.1861,0.2427,0.0908,1,14.6187,4,1,-0.4009,0.2476,26.0,0.9026
16.3773,2.8552,9,4,707,1443,6,62,17.3833,58.0402,0.8909,2,0,0,10.228,0.2193,0.1756,3,0.3818,2,0,-1.4747,-0.6911,8.0,0.7942
26.8902,3.3283,10,4,1972,1961,2,19,211.8471,1.8799,0.1263,1,0,0,4.3928,0.0953,0.1047,0,152.727,1,0,0.377,0.2125,18.0,0.1715
177.6203,5.1853,18,0,423,256,21,22,31.6192,14.5693,5.4453,1,0,0,37.9443,0.2191,0.5465,0,35.5481,0,2,0.2503,1.3445,40.0,0.6422
852.1446,6.7489,22,1,1339,80,16,20,68.3558,34.1157,12.2866,0,0,1,80.883,0.4577,0.1562,1,126.5124,3,7,1.293,0.3396,15.0,0.9171
6.2771,1.9847,21,6,2985,125,6,88,824.6799,2.3805,0.0076,0,0,1,33.9465,0.3607,0.219,1,34.0416,1,4,0.1645,-1.6426,99.0,0.3286
47.6125,3.8839,18,3,2600,35,4,73,200.4621,31.5575,0.2363,1,0,0,165.3626,0.0407,0.2121,0,45.3885,1,5,-0.186,-0.0755,58.0,0.1916
134.3741,4.908,9,2,1734,55,8,4,56.5653,29.1253,2.3343,0,1,0,1637.3343,0.4259,0.0757,3,248.3804,3,6,1.3449,0.1582,87.0,0.6895
16.8984,2.8847,8,2,2620,1313,5,42,77.99,55.7168,0.2139,0,0,1,40.6655,0.5147,0.2932,3,48.8649,2,5,1.1011,1.4159,1.0,0.8978
55.7847,4.0393,18,5,190,65,19,21,87.7617,11.219,0.6285,0,0,1,113.8619,0.3054,0.4328,1,81.4799,1,3,-0.5323,-1.1583,37.0,0.0404
28.1506,3.3725,18,5,208,380,17,62,3.3982,2.2096,6.4004,0,0,0,29.7192,0.119,0.2516,1,10.9972,2,4,-0.1934,-1.0025,35.0,0.8196
44.6739,3.8215,22,3,2339,219,14,82,120.362,97.3097,0.3681,0,1,1,36.6777,0.3151,0.0139,2,20.7577,3,2,0.7812,-0.149,9.0,0.7603
38.7735,3.6832,12,3,3019,522,18,69,47.2144,47.2509,0.8042,0,0,0,8.2531,0.6658,0.3543,1,20.949,2,5,0.2406,-0.2088,82.0,0.3682
40.6512,3.7293,22,2,2466,298,4,73,95.3682,11.8726,0.4218,0,0,1,12.2594,0.2328,0.4589,2,37.2298,2,6,-0.3468,0.7544,35.0,0.4639
39.6573,3.7052,18,5,3640,26,14,54,72.1863,17.5859,0.5419,1,0,1,9.8175,0.368,0.3303,2,17.8119,4,3,0.7214,0.3576,28.0,0.8905
